household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c,p_score,logit_p,in_support
115,대조,0,4.0,25.0,1634.52,146078.0,6.0,5.890000000000001,0.0,0.0,0,12.67,5.0,5.0,980.49,11.0,4.0,1,1,4.0,3.258096538021482,7.3997160755799145,0.003603504392726917,0,0.0,0.0780843205853825,-2.4686644894373018,True
116,처치,1,7.0,13.0,72.96,35.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,48.75,7.0,7.0,0,1,7.0,2.6390573296152584,4.303524406518924,0.0,0,0.0,0.0296980123618271,-3.486527230782176,True
117,대조,0,6.0,16.0,441.48,255.0,3.0,9.780000000000001,0.0,1.0,1,4.0,2.0,2.0,169.89,7.0,6.0,1,1,6.0,2.833213344056216,6.092395265686423,0.02215275890187551,0,1.0,0.032121861186733325,-3.405569357503822,True
118,대조,0,11.0,17.0,703.89,39407.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,394.51,6.0,11.0,0,1,11.0,2.8903717578961645,6.558041762269782,0.0,0,0.0,0.06093827046822467,-2.7350198244387003,True
119,대조,0,8.0,3.0,181.0,57.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,226.22,9.0,8.0,0,1,8.0,1.3862943611198906,5.204006687076795,0.0,0,0.0,0.04854583350291854,-2.975483143469685,True
121,대조,0,1.0,16.0,323.61,153.0,0.0,0.0,0.0,0.0,1,7.68,2.0,2.0,269.34,10.0,1.0,1,1,1.0,2.833213344056216,5.782624461753219,0.0,0,0.0,0.0487780901905742,-2.9704661384365916,True
123,대조,0,1.0,21.0,366.35,9248.0,0.0,0.0,0.0,0.0,1,3.34,1.0,1.0,322.46,18.0,1.0,1,1,1.0,3.091042453358316,5.9063150720662865,0.0,0,0.0,0.049061793976528364,-2.9643684773891694,True
127,대조,0,6.0,23.0,327.79,20655.0,1.0,3.39,0.0,0.0,1,0.0,0.0,0.0,523.1,21.0,6.0,0,1,6.0,3.1780538303479458,5.795419249094217,0.010341987247933128,0,0.0,0.05722106422607969,-2.801909742315513,True
133,대조,0,9.0,10.0,546.67,224.0,12.0,14.14,0.0,0.0,1,0.0,0.0,0.0,189.33,7.0,9.0,0,1,9.0,2.3978952727983707,6.305672915777904,0.02586569594087841,0,0.0,0.09918168384205607,-2.2063502318372916,True
136,대조,0,19.0,6.0,318.58,144.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,272.72,8.0,19.0,0,1,19.0,1.9459101490553132,5.767007633711242,0.0,0,0.0,0.053197902310369576,-2.8790711278806573,True
137,대조,0,4.0,11.0,383.44,184.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,134.18,5.0,4.0,0,1,4.0,2.4849066497880004,5.951787729955083,0.0,0,0.0,0.0512699370597541,-2.9180197562887464,True
138,처치,1,4.0,9.0,626.84,348.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,336.92,4.0,4.0,0,1,4.0,2.302585092994046,6.442285356936944,0.0,0,0.0,0.061134045912506,-2.7316037878833375,True
139,대조,0,25.0,4.0,214.11,6377.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,270.33,6.0,25.0,0,1,25.0,1.6094379124341003,5.371149525197707,0.0,0,0.0,0.04870512613429781,-2.9720397976605426,True
143,대조,0,1.0,91.0,1347.63,12897.0,2.0,4.78,0.0,0.0,0,8.57,3.0,3.0,858.66,68.0,1.0,1,1,1.0,4.5217885770490405,7.206844541344472,0.0035469676394856153,0,0.0,0.06298226260169743,-2.6998490713015557,True
144,대조,0,2.0,17.0,422.28000000000003,192.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,395.8,13.0,2.0,0,1,2.0,2.8903717578961645,6.048033898595876,0.0,0,0.0,0.050291874983456816,-2.938311167648859,True
145,처치,1,17.0,12.0,262.05,104.0,1.0,20.0,0.0,0.0,0,5.0,2.0,2.0,109.98,3.0,17.0,1,1,17.0,2.5649493574615367,5.572344128176816,0.0763213127265789,0,0.0,0.18722902551395662,-1.4681167628157477,True
151,대조,0,2.0,12.0,461.15000000000003,41790.0,1.0,3.0,0.0,0.0,0,3.34,1.0,1.0,210.59,8.0,2.0,1,1,2.0,2.5649493574615367,6.1358895137107865,0.006505475441830206,0,0.0,0.06128910393538267,-2.728905469574594,True
